Year,"Country of origin","Country of asylum","Country of origin (ISO)","Country of asylum (ISO)",Authority,"Application type","Stage of procedure","Cases / Persons",applied
2023,Georgia,Germany,GEO,DEU,G,J,JR,P,3101
2023,Georgia,Germany,GEO,DEU,G,R,RA,P,538
2023,Georgia,Greece,GEO,GRC,G,A,AR,P,209
2023,Georgia,Greece,GEO,GRC,G,N,FI,P,408
2023,Georgia,Greece,GEO,GRC,G,R,RA,P,122
2023,Georgia,Iceland,GEO,ISL,G,N,FI,P,5
2023,Georgia,Ireland,GEO,IRL,G,A,AR,P,618
2023,Georgia,Ireland,GEO,IRL,G,N,FI,P,427
2023,Georgia,Italy,GEO,ITA,G,N,FI,P,1709
2023,Georgia,Luxembourg,GEO,LUX,G,N,FI,P,6
2023,Georgia,"Rep. of Moldova",GEO,MDA,G,N,FI,P,5
2023,Georgia,Malta,GEO,MLT,G,N,FI,P,6
2023,Georgia,"Netherlands (Kingdom of the)",GEO,NLD,G,N,FI,P,66
2023,Georgia,"Netherlands (Kingdom of the)",GEO,NLD,G,R,RA,P,11
2023,Georgia,Norway,GEO,NOR,G,A,AR,P,14
2023,Georgia,Norway,GEO,NOR,G,N,FI,P,25
2023,Georgia,Poland,GEO,POL,G,A,AR,P,18
2023,Georgia,Poland,GEO,POL,G,N,FI,P,10
2023,Georgia,Poland,GEO,POL,G,R,FI,P,19
2023,Georgia,Portugal,GEO,PRT,G,N,FI,P,7
2023,Georgia,"Russian Federation",GEO,RUS,G,N,TA,P,38
2023,Georgia,Spain,GEO,ESP,G,N,FI,P,499
2023,Georgia,Sweden,GEO,SWE,G,A,AR,P,44
2023,Georgia,Sweden,GEO,SWE,G,N,FI,P,43
2023,Georgia,Sweden,GEO,SWE,G,R,RA,P,32
2023,Georgia,Switzerland,GEO,CHE,G,N,FI,P,242
2023,Georgia,Switzerland,GEO,CHE,G,R,RA,P,45
2023,Germany,Poland,DEU,POL,G,A,AR,P,6
2023,Germany,Poland,DEU,POL,G,R,FI,P,5
2023,Germany,"Russian Federation",DEU,RUS,G,N,TA,P,74
2023,Germany,Switzerland,DEU,CHE,G,N,FI,P,5
2023,Croatia,Belgium,HRV,BEL,G,N,FI,P,5
2023,Hungary,"United Kingdom of Great Britain and Northern Ireland",HUN,GBR,G,N,FI,P,24
2023,Italy,"United Kingdom of Great Britain and Northern Ireland",ITA,GBR,G,N,FI,P,5
2023,Italy,Germany,ITA,DEU,G,N,FI,P,5
2023,Lithuania,"United Kingdom of Great Britain and Northern Ireland",LTU,GBR,G,N,FI,P,5
2023,Lithuania,"Russian Federation",LTU,RUS,G,N,TA,P,16
2023,Latvia,Belarus,LVA,BLR,G,N,FI,P,10
2023,Latvia,Belarus,LVA,BLR,G,A,JR,P,5
2023,Latvia,"United Kingdom of Great Britain and Northern Ireland",LVA,GBR,G,N,FI,P,5
2023,Latvia,"Russian Federation",LVA,RUS,G,N,FI,P,5
2023,Latvia,"Russian Federation",LVA,RUS,G,N,TA,P,33
2023,"North Macedonia",Austria,MKD,AUT,G,N,FA,P,28
2023,"North Macedonia",Austria,MKD,AUT,G,R,RA,P,5
2023,"North Macedonia",Belgium,MKD,BEL,G,N,FI,P,54
2023,"North Macedonia",Belgium,MKD,BEL,G,A,JR,P,24
2023,"North Macedonia",Belgium,MKD,BEL,G,R,RA,P,55
2023,"North Macedonia",France,MKD,FRA,G,A,AR,P,55
2023,"North Macedonia",France,MKD,FRA,G,N,FI,P,113
2023,"North Macedonia",France,MKD,FRA,G,A,RA,P,6
2023,"North Macedonia",France,MKD,FRA,G,R,RA,P,35
2023,"North Macedonia","United Kingdom of Great Britain and Northern Ireland",MKD,GBR,G,N,FI,P,7
2023,"North Macedonia",Germany,MKD,DEU,G,N,FI,P,1720
2023,"North Macedonia",Germany,MKD,DEU,G,J,JR,P,1489
2023,"North Macedonia",Germany,MKD,DEU,G,R,RA,P,1521
2023,"North Macedonia",Italy,MKD,ITA,G,N,FI,P,34
2023,"North Macedonia","Netherlands (Kingdom of the)",MKD,NLD,G,N,FI,P,7
2023,"North Macedonia",Sweden,MKD,SWE,G,A,AR,P,10
2023,"North Macedonia",Sweden,MKD,SWE,G,N,FI,P,10
2023,"North Macedonia",Switzerland,MKD,CHE,G,N,FI,P,30
2023,"North Macedonia",Switzerland,MKD,CHE,G,R,RA,P,6
2023,"Rep. of Moldova",Austria,MDA,AUT,G,N,FA,P,83
2023,"Rep. of Moldova",Austria,MDA,AUT,G,R,RA,P,10
2023,"Rep. of Moldova",Belgium,MDA,BEL,G,N,FI,P,272
2023,"Rep. of Moldova",Belgium,MDA,BEL,G,A,JR,P,28
2023,"Rep. of Moldova",Belgium,MDA,BEL,G,R,RA,P,87
2023,"Rep. of Moldova",Czechia,MDA,CZE,G,N,FI,P,60
2023,"Rep. of Moldova",Czechia,MDA,CZE,G,R,RA,P,5
2023,"Rep. of Moldova",Denmark,MDA,DNK,G,N,FI,P,7
2023,"Rep. of Moldova",Finland,MDA,FIN,G,N,FI,P,5
2023,"Rep. of Moldova",France,MDA,FRA,G,A,AR,P,43
2023,"Rep. of Moldova",France,MDA,FRA,G,N,FI,P,168
2023,"Rep. of Moldova",France,MDA,FRA,G,A,RA,P,5
2023,"Rep. of Moldova",France,MDA,FRA,G,R,RA,P,42
2023,"Rep. of Moldova","United Kingdom of Great Britain and Northern Ireland",MDA,GBR,G,N,FI,P,5
2023,"Rep. of Moldova",Germany,MDA,DEU,G,N,FI,P,908
2023,"Rep. of Moldova",Germany,MDA,DEU,G,J,JR,P,434
2023,"Rep. of Moldova",Germany,MDA,DEU,G,R,RA,P,754
2023,"Rep. of Moldova",Greece,MDA,GRC,G,A,AR,P,7
2023,"Rep. of Moldova",Greece,MDA,GRC,G,N,FI,P,17
2023,"Rep. of Moldova",Greece,MDA,GRC,G,R,RA,P,5
2023,"Rep. of Moldova",Italy,MDA,ITA,G,N,FI,P,178
2023,"Rep. of Moldova","Netherlands (Kingdom of the)",MDA,NLD,G,N,FI,P,230
2023,"Rep. of Moldova","Netherlands (Kingdom of the)",MDA,NLD,G,R,RA,P,7
2023,"Rep. of Moldova",Norway,MDA,NOR,G,A,AR,P,5
